OBJECTID,Crop2014,Acres,County,Comments,Source,Modified_B,Date_Data_,Last_Modif,DWR_Standa,GlobalID,Shape_Leng,Shape_Area,_count,_sum,_mean,_median,_stdev,_min,_max,_range,_minority,_majority,_variety,_variance
272419,Almonds,28.755649309999999,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,D | DECIDUOUS FRUITS AND NUTS,{29BBC3C2-88E7-461B-898A-B33D35650EE3},1557.103762849902296,116369.984089678560849,133,396,2.97744360902256,3,0.148484343294221,2,3,1,2,3,"2",0.022047600203516
272503,Grapes,16.403670819999999,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,V | VINEYARD,{0BCC9F1A-5957-4CEB-856A-301A9C3A1B62},1130.330427898036305,66383.300595847031218,73,142,1.94520547945206,2,0.227578735970358,1,2,1,1,2,"2",0.051792081065866
272520,Grapes,15.992932529999999,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,V | VINEYARD,{FB2A9012-C4F6-48A0-8BE5-D7C6552E3950},1267.537870989742942,64721.101739138910489,79,144,1.82278481012658,2,0.38185071212654,1,2,1,1,2,"2",0.145809966351546
272580,Almonds,72.066357220000000,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,D | DECIDUOUS FRUITS AND NUTS,{7956B3FA-E49B-4DB9-AB5D-2818B9577D62},3363.678917036987968,291642.200557796168141,324,980,3.02469135802469,3,0.399855178782757,2,8,6,2,3,"3",0.159884163999391
272585,Citrus,47.368379429999997,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,C | CITRUS AND SUBTROPICAL,{06A5C3D1-67B3-404C-BEED-E32B6E596989},1804.203232353525664,191693.030519291467499,210,1659,7.9,8,0.720119037778778,2,8,6,2,8,"3",0.518571428571434
272621,Grapes,18.745384800000000,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,V | VINEYARD,{10E4E61A-8004-485D-847C-AD468A8F98A9},1179.944717357319632,75859.880881956982194,78,154,1.97435897435897,2,0.158061897512025,1,2,1,1,2,"2",0.024983563445102
272664,Grapes,19.166826090000001,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,V | VINEYARD,{E018C893-21F3-4E10-A2A0-B3AF23A68E1C},1174.820560975462968,77565.393262854326167,91,432,4.74725274725275,3,1.94762976034245,2,7,5,2,3,"5",3.79326168337158
272690,Idle,114.920537030000006,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,I | IDLE,{5748F14A-8B64-4A3C-A280-3CCB49252E0A},3165.250651104980534,465066.913343683641870,534,1249,2.33895131086142,2,1.02373500339684,1,8,7,1,2,"8",1.04803335717993
272695,Almonds,50.878941609999998,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,D | DECIDUOUS FRUITS AND NUTS,{AC3A7B04-6F54-48C1-9F27-9F1E63930235},2560.972702694573854,205899.771635510609485,216,659,3.05092592592593,3,0.239982781161008,2,4,2,2,3,"3",0.057591735253772
272747,Citrus,12.994512390000001,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,C | CITRUS AND SUBTROPICAL,{E1A95C15-7E49-4A84-8936-76BC1047BA08},996.450002840090519,52586.925915010586323,61,423,6.9344262295082,7,0.507932242125563,3,7,4,3,7,"2",0.257995162590702
272965,Almonds,122.156742969999996,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,D | DECIDUOUS FRUITS AND NUTS,{877E7F39-E792-425F-AC1F-DB938678AB2B},5958.594610835451931,494350.799823113426100,3,19,6.33333333333333,8,2.35702260395516,3,8,5,3,8,"2",5.55555555555555
273085,Grapes,12.756329709999999,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,V | VINEYARD,{DB7A853E-8FD6-49FE-A7A8-F4AFB7F4FAD1},925.036795282467210,51623.034818751249986,56,65,1.16071428571429,1,0.36726721073577,1,2,1,2,1,"2",0.134885204081633
273144,Wheat,156.222727389999989,Fresno,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,G | GRAIN AND HAY CROPS,{0020415A-7264-4112-9FEB-7DFBED31358A},3152.938904224140515,632210.947655892930925,704,3185,4.52414772727273,6,1.81439536034218,1,6,5,4,6,"6",3.29203052363122
273205,Almonds,57.505175469999998,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,D | DECIDUOUS FRUITS AND NUTS,{E49DABD9-2246-4B4C-87AC-869AD9E2E17A},1987.229043563052301,232715.188684164488222,258,536,2.07751937984496,2,0.281535190656355,2,4,2,4,2,"3",0.07926206357791
273262,Pistachios,78.362977779999994,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,D | DECIDUOUS FRUITS AND NUTS,{E147C415-D556-4F66-B68A-81D5C16201CC},2384.872089510557998,317123.719908772502095,345,2329,6.75072463768116,8,1.95348986772547,2,8,6,5,8,"6",3.81612266330608
273292,Citrus,40.068864710000000,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,C | CITRUS AND SUBTROPICAL,{89FCFDD5-6A9F-4200-A6BE-0C6C64C8E8B6},1602.414792345188744,162152.942486519779777,181,1251,6.91160220994475,7,0.578556191892748,2,7,5,2,7,"5",0.334727267177439
273369,Grapes,12.338649320000000,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,V | VINEYARD,{21B86538-8FB3-428A-8F80-0DC46E883E16},899.068671993879320,49932.742236872873036,63,112,1.77777777777778,2,0.415739709641549,1,2,1,1,2,"2",0.17283950617284
273651,Citrus,2.796025880000000,Fresno,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,C | CITRUS AND SUBTROPICAL,{3FAE03EC-07AD-463E-90ED-B62EF76ACECC},855.010743541523425,11315.115290487981838,13,75,5.76923076923077,6,0.79940806503179,3,6,3,3,6,"2",0.63905325443787
273779,Citrus,38.640167050000002,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,C | CITRUS AND SUBTROPICAL,{C7EB4242-25F1-4188-AD93-1A165BEB6EE5},1625.511225894928884,156371.208185275900178,170,1360,8,8,0,8,8,0,8,8,"1",0
273784,Grapes,13.287401590000000,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,V | VINEYARD,{C89307C5-D3A5-4F49-8AF1-6C9BB610A9F2},1056.183262956321869,53772.206468773860252,63,116,1.84126984126984,2,0.365424267721312,1,2,1,1,2,"2",0.133534895439657
273905,Grapes,18.281604070000000,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,V | VINEYARD,{64F23C38-DE1D-4188-A4EE-A11A6D140DF0},1163.155821266894009,73983.026852876224439,78,134,1.71794871794872,2,0.449998173712416,1,2,1,1,2,"2",0.20249835634451
274046,Miscellaneous Deciduous,76.678876509999995,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,D | DECIDUOUS FRUITS AND NUTS,{DB4ADEA1-5B83-42F2-9D45-584DC752F6ED},2403.789558150734138,310308.403854519710876,340,682,2.00588235294118,2,0.076470588235294,2,3,1,3,2,"2",0.005847750865052
274143,Grapes,19.009634490000000,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,V | VINEYARD,{108762B8-67B1-4B72-83BD-AFBA91F82938},1169.147294364890286,76929.261404390592361,80,176,2.2,2,0.4,2,3,1,3,2,"2",0.16
274147,Grapes,20.126996049999999,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,V | VINEYARD,{4C47B8BC-25FC-418F-B043-D34A5DBED8B4},1212.028228904026264,81451.063219607676729,92,181,1.96739130434783,2,0.177610159112698,1,2,1,1,2,"2",0.031545368620038
274204,Grapes,38.012151420000002,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,V | VINEYARD,{8407B5CD-F1B3-4CFC-AE61-5BDDE2161D13},1930.762959705384901,153829.719082800758770,183,365,1.99453551912568,2,0.073719877394711,1,2,1,1,2,"2",0.005434620323091
274224,Grapes,18.636312629999999,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,V | VINEYARD,{BB4EC4E9-8816-403B-A415-A2366AB2BBD8},1169.049618838715787,75418.481447218116955,78,156,2,2,0,2,2,0,2,2,"1",0
274282,Grapes,16.961682700000001,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,V | VINEYARD,{8FD73F01-3A84-4DE7-9C42-FA4D17C4D5D0},1162.322360818873676,68641.494575270611676,79,122,1.54430379746835,2,0.49803330564319,1,2,1,1,2,"2",0.248037173529883
274389,Almonds,37.786016740000001,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,D | DECIDUOUS FRUITS AND NUTS,{A03F29E8-C30D-40A1-B229-0C416FFB3072},1983.614425544773894,152914.584510576707544,170,516,3.03529411764706,3,0.445818713446974,2,7,5,2,3,"3",0.198754325259515
274590,Grapes,24.332818679999999,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,V | VINEYARD,{90828597-FF18-4E60-9A5C-AE9F7ECA9B98},1311.931522298619029,98471.423548635575571,107,277,2.58878504672897,3,0.49205407779769,2,3,1,2,3,"2",0.242117215477335
274719,Almonds,35.793117959999996,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,D | DECIDUOUS FRUITS AND NUTS,{5B00BA2E-9505-4A54-A5A4-EA19CDB0BDF7},1543.506226357429114,144849.609295262809610,163,985,6.04294478527607,7,1.77698197736263,2,7,5,2,7,"3",3.1576649478716
274932,Grapes,18.578093559999999,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,V | VINEYARD,{5503F213-6363-4854-B5E2-518308D5916A},1171.996120682210403,75182.877253387327073,82,145,1.76829268292683,2,0.421923021756249,1,2,1,1,2,"2",0.178019036287924
275040,Pistachios,48.120073210000001,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,D | DECIDUOUS FRUITS AND NUTS,{945942F5-51B6-4776-8500-E62ECF5427EC},2659.380217261096732,194735.027309263445204,220,807,3.66818181818182,3,1.76426300957146,2,8,6,2,3,"3",3.11262396694215
275085,Almonds,40.763692419999998,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,D | DECIDUOUS FRUITS AND NUTS,{300B9074-F8BA-4B67-B48D-B92C86B3CD4D},2005.569790827885754,164964.810462350666057,178,934,5.24719101123596,7,1.96475059958532,3,7,4,4,7,"5",3.86024491857089
275100,Almonds,63.213580810000003,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,D | DECIDUOUS FRUITS AND NUTS,{A3194CE4-02AD-484C-8DD0-7A444C0784B8},2831.638128976072949,255816.285484519554302,270,899,3.32962962962963,3,1.17009490429111,2,8,6,2,3,"7",1.36912208504801
275227,Idle,9.735218400000001,Fresno,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,I | IDLE,{E870CB84-8475-4AA1-8A35-4D7094519F7C},965.945829814268791,39397.031112007665797,51,55,1.07843137254902,1,0.268849200015727,1,2,1,2,1,"2",0.072279892349097
275264,Idle,46.508248629999997,Fresno,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,I | IDLE,{A8C54519-57E4-426D-8D42-94E58E4D22A8},2448.666650652095996,188212.204649975843495,212,1196,5.64150943396226,6,1.10478102709792,1,6,5,2,6,"6",1.22054111783554
275267,Almonds,39.003410770000002,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,D | DECIDUOUS FRUITS AND NUTS,{1E7E8D5E-9E6B-4720-B885-B5373DEE8786},1563.648592865134333,157841.203359333274420,168,322,1.91666666666667,2,1.11492401335497,1,7,6,5,2,"7",1.24305555555555
275426,Almonds,57.695409089999998,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,D | DECIDUOUS FRUITS AND NUTS,{D952B7B0-BEA5-4C31-914D-AE07A22EDCEF},2846.725869149202481,233485.036822332418524,254,1264,4.97637795275591,6,2.08279251872321,2,7,5,4,7,"6",4.33802467604936
275447,Citrus,5.021873950000000,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,C | CITRUS AND SUBTROPICAL,{A8382E6F-6629-4CCF-8C93-943DA3F70DA0},595.070423346556936,20322.802830903849099,20,72,3.6,3,1.42828568570857,3,7,4,7,3,"2",2.04
275467,Citrus,38.866512540000002,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,C | CITRUS AND SUBTROPICAL,{0DF13CC8-A867-4FDE-8250-95BBB4EF7D35},1585.890154950822534,157287.195901442348259,181,1443,7.97237569060773,8,0.370619001795545,3,8,5,3,8,"2",0.137358444491926
275638,Almonds,36.430070489999999,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,D | DECIDUOUS FRUITS AND NUTS,{626C9F93-39EE-4180-BED4-D96221AE8013},1566.422059889527418,147427.264744075509952,172,373,2.16860465116279,2,0.374402354117952,2,3,1,3,2,"2",0.140177122769064
275711,Almonds,41.805178660000003,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,D | DECIDUOUS FRUITS AND NUTS,{E68ADDD0-6B47-4463-A26A-AFE8862E015E},2208.670732714917449,169179.555753264256055,196,574,2.92857142857143,3,0.257539376818857,2,3,1,2,3,"2",0.066326530612245
275777,Grapes,19.053865670000000,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,V | VINEYARD,{18FBFB84-AADE-435D-895A-C84189C31F88},1196.481276626684576,77108.258654085002490,78,194,2.48717948717949,2,0.499835607426101,2,3,1,3,2,"2",0.249835634451019
275828,Grapes,17.742221879999999,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,V | VINEYARD,{86AE1BA0-DFF8-4ECC-88FF-6946F91BB30F},1136.591971222756229,71800.224563974727062,73,196,2.68493150684932,3,0.464543149529128,2,3,1,2,3,"2",0.215800337774442
276032,Idle,151.471013840000012,Fresno,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,I | IDLE,{8AABE213-EE7A-424E-807F-A5B6FB7270DB},3099.391455500021948,612981.445168298436329,683,916,1.3411420204978,1,0.474092968043693,1,2,1,2,1,"2",0.224764142348478
276037,Citrus,65.490400579999999,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,C | CITRUS AND SUBTROPICAL,{1F6AA480-D10B-4C62-9AD8-158772262244},2265.479355884308916,265030.248206745309290,291,2328,8,8,0,8,8,0,8,8,"1",0
276101,Citrus,51.205469970000003,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,C | CITRUS AND SUBTROPICAL,{D099DA17-AFFA-4C09-A68A-552EDC2B15CA},2109.244154859181890,207221.185028048814274,215,1720,8,8,0,8,8,0,8,8,"1",0
276242,Citrus,9.315826660000001,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,C | CITRUS AND SUBTROPICAL,{97BA7AFF-2E6E-460A-B4FE-EACC7695640C},770.425137945349888,37699.812932062617620,41,280,6.82926829268293,7,0.489022869652767,5,7,2,5,7,"3",0.239143367043427
276257,Citrus,15.866221740000000,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,C | CITRUS AND SUBTROPICAL,{E95F5E21-73FA-4DAA-B209-82F125E4BF74},1180.030857774505421,64208.321363275645126,73,422,5.78082191780822,7,2.00168815973784,2,7,5,2,7,"3",4.00675548883468
276275,Citrus,5.190203630000000,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,C | CITRUS AND SUBTROPICAL,{BAC37389-E512-4F48-9CB5-F9FD9C5C9CD4},618.998938104375839,21004.008876349023922,21,78,3.71428571428571,3,1.88080168172681,2,7,5,2,3,"3",3.53741496598639
276303,Grapes,19.143349140000002,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,V | VINEYARD,{ACB521AB-65CD-4C43-83AD-18C5D3552791},1180.095071987773281,77470.385396569326986,87,258,2.96551724137931,2,1.77756307330789,2,7,5,3,2,"6",3.15973047958779
276363,Almonds,23.447443880000002,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,D | DECIDUOUS FRUITS AND NUTS,{E332B2BD-D1C8-4464-AAA9-8459C9DB69FB},1525.503349059812535,94888.438869562291075,99,282,2.84848484848485,3,0.434930305891132,2,4,2,4,3,"3",0.189164370982553
276431,Citrus,5.014005170000000,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,C | CITRUS AND SUBTROPICAL,{6F3677CA-A0F3-488E-B7E2-D57184A9B77F},616.721922780818659,20290.959038472799875,23,47,2.04347826086956,2,0.203931119992323,2,3,1,3,2,"2",0.041587901701323
276440,Grapes,73.037699250000003,Fresno,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,V | VINEYARD,{D8E36D50-B703-41DE-A285-C0F393641B36},2262.266940622953371,295573.082280919188634,212,231,1.08962264150943,1,0.285640374664202,1,2,1,2,1,"2",0.081590423638305
276452,Almonds,38.485073579999998,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,D | DECIDUOUS FRUITS AND NUTS,{170C790C-58B1-4AAD-B172-54E37506B03F},1984.594659500755597,155743.567196530173533,177,626,3.53672316384181,3,1.37370647823088,2,7,5,2,3,"3",1.88706948833349
276592,Almonds,37.149754139999999,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,D | DECIDUOUS FRUITS AND NUTS,{25E266C6-866D-417F-89A7-F474FF38EB40},1536.044559782488932,150339.721130603546044,172,487,2.83139534883721,3,0.785443383583805,1,7,6,1,3,"4",0.616921308815577
276720,Wheat,153.784848469999986,Fresno,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,G | GRAIN AND HAY CROPS,{EDA1252A-C2B6-4BF4-9A88-DCE37C9E0A86},3123.766262041385289,622345.201716213719919,687,1326,1.93013100436681,2,0.266100987193135,1,3,2,3,2,"3",0.070809735385161
276784,Grapes,2.590943630000000,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,V | VINEYARD,{FCAB5FEA-1C4E-4D11-8C9E-664D24C53D46},488.931192999859206,10485.176872001207812,10,21,2.1,2,0.3,2,3,1,3,2,"2",0.09
276928,Pistachios,18.783620220000000,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,D | DECIDUOUS FRUITS AND NUTS,{7FD84FB4-A07E-4B6C-8B50-9BAC1D9354D2},1161.005345954180484,76014.614118205732666,84,163,1.94047619047619,2,0.236602463266093,1,2,1,1,2,"2",0.055980725623583
277079,Grapes,15.508279940000000,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,V | VINEYARD,{433CEC92-4898-45DB-A117-594CCE5A06F3},1097.780137887036062,62759.782276460042340,65,520,8,8,0,8,8,0,8,8,"1",0
277090,Pistachios,76.694593170000005,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,D | DECIDUOUS FRUITS AND NUTS,{0595A90A-BE9A-45AB-9B3E-7EE808CAC42B},2347.919580544934888,310372.006918128055986,342,733,2.14327485380117,2,0.350352922164812,2,3,1,3,2,"2",0.122747170069423
277098,Grapes,7.924227370000000,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,V | VINEYARD,{98C447C6-6D5D-46D9-9A8D-82B3692140A6},725.395350337021682,32068.210427521356905,42,315,7.5,8,1.34960311626366,3,8,5,5,8,"4",1.82142857142857
277302,Citrus,18.392329190000002,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,C | CITRUS AND SUBTROPICAL,{43C63C49-FC91-4E20-BE9F-0E5B63C26AB6},1157.474246261611825,74431.115506098649348,91,676,7.42857142857143,8,1.5769135045848,2,8,6,4,8,"5",2.48665620094192
277435,Idle,160.293289390000012,Fresno,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,I | IDLE,{0986FD9B-37AF-4504-9B3E-EADDF707684F},3224.992919132840598,648683.927632981096394,719,720,1.00139082058415,1,0.037267763579901,1,2,1,2,1,"2",0.001388886202247
277454,Citrus,9.243449940000000,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,C | CITRUS AND SUBTROPICAL,{3B3E4F2C-09BB-4319-8F83-E905BEC51069},772.881818566840820,37406.914747805138177,49,244,4.97959183673469,7,2.35163682395265,2,7,5,3,7,"3",5.5301957517701
277534,Citrus,8.953442000000001,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,C | CITRUS AND SUBTROPICAL,{6D1D63A8-415C-42A5-B31B-DCEFC2754FCF},755.574720802429397,36233.294276162851020,42,219,5.21428571428571,6,1.89655972105025,2,7,5,4,7,"6",3.59693877551021
277576,Grapes,3.500593840000000,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,V | VINEYARD,{EB434F8D-8689-42CA-AAB4-6A502FD56166},549.903671424737354,14166.400661391140602,17,35,2.05882352941176,2,0.235294117647059,2,3,1,3,2,"2",0.055363321799308
277659,Tomatoes,35.003126819999999,Fresno,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,T | TRUCK NURSERY AND BERRY CROPS,{61A55BE0-4470-4878-B074-4A6E1FC66BA0},1659.614753540588708,141652.628563011239748,161,843,5.2360248447205,6,1.37644572420451,2,6,4,4,6,"5",1.89460283168087
277739,Citrus,3.918521260000000,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,C | CITRUS AND SUBTROPICAL,{401A2911-B22A-4BDC-A60B-5B4ABBF2D8DD},545.718222783619353,15857.692908068351244,18,126,7,7,0,7,7,0,7,7,"1",0
277927,Grapes,37.503988509999999,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,V | VINEYARD,{EF38CB3C-5A1C-4F50-8075-95902C6311CF},1960.032259722014942,151773.256756935676094,168,341,2.02976190476191,2,0.169929790757383,2,3,1,3,2,"2",0.028876133786848
277982,"Flowers, Nursery and Christmas Tree Farms",1.748795280000000,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,T | TRUCK NURSERY AND BERRY CROPS,{6111ECE7-4777-4E7D-ACC2-A0AA040961E9},376.752699759901930,7077.123398926529262,10,10,1,1,0,1,1,0,1,1,"1",0
278303,Grapes,18.438772390000000,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,V | VINEYARD,{9B1A0334-1569-4D6E-B82F-169CF2F09E14},1178.614921282062369,74619.064461205867701,84,109,1.29761904761905,1,0.45721105642075,1,2,1,2,1,"2",0.209041950113379
278338,Alfalfa and Alfalfa Mixtures,56.527489709999998,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,P | PASTURE,{DC01A4C9-2F96-4457-9785-060A784D26B8},2036.232277744709108,228758.634762922563823,251,834,3.32270916334661,3,2.49210750806395,1,7,6,5,1,"6",6.21059983174872
278452,Pistachios,72.826527490000004,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,D | DECIDUOUS FRUITS AND NUTS,{23E1CC8D-572B-4232-8EE5-A448B9C5CF6A},2398.590291848173820,294718.500503337359987,327,2224,6.80122324159021,8,2.18423564521616,2,8,6,5,8,"6",4.77088535383287
278461,Almonds,38.362123009999998,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,D | DECIDUOUS FRUITS AND NUTS,{F82687A2-5989-4F0E-93C6-E8911C38E8B9},1571.072295113817063,155246.003874563699355,169,342,2.02366863905326,2,0.21628008144967,1,3,2,1,2,"3",0.046777073631876
278556,Almonds,46.286625479999998,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,D | DECIDUOUS FRUITS AND NUTS,{96D110A5-F710-4104-BC5D-040E6B49D4A1},2399.808669130557064,187315.327608464664081,202,1466,7.25742574257426,8,1.68953368308182,3,8,5,6,8,"5",2.85452406626801
278591,Grapes,8.333716460000000,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,V | VINEYARD,{21A83BEF-BEDE-4A55-861A-EDCD273CB57A},739.990065627624972,33725.353993330245430,40,101,2.525,2,0.631961232988227,2,5,3,5,2,"3",0.399375
278614,Almonds,29.072864740000000,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,D | DECIDUOUS FRUITS AND NUTS,{1F5511EA-4258-4087-AACA-52CB07673D8A},1629.391151305538187,117653.709375412057852,129,399,3.09302325581395,3,0.675620420759719,2,7,5,5,3,"4",0.45646295294754
278629,Idle,146.845195630000006,Fresno,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,I | IDLE,{DB355092-523D-4AC7-AD8E-920D73ED4A41},3058.466078130310962,594261.423037877189927,657,1057,1.60882800608828,1,1.38730315430889,1,6,5,6,1,"4",1.92461004195538
278688,Grapes,8.497643170000000,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,V | VINEYARD,{00E98952-209A-405A-AB13-30ACE3619363},750.863591679089723,34388.741834554086381,42,81,1.92857142857143,2,0.257539376818857,1,2,1,1,2,"2",0.066326530612245
278739,Pomegranates,17.933693060000000,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,D | DECIDUOUS FRUITS AND NUTS,{DDB3860E-6B8B-446C-B9A4-EAAD3E991379},1280.911764140858168,72575.080923722416628,77,163,2.11688311688312,2,0.321280957840337,2,3,1,3,2,"2",0.103221453870805
278788,Wheat,163.464424369999989,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,G | GRAIN AND HAY CROPS,{4FE20951-25B6-4E3D-AFE9-AA48E6E99527},4009.937243387408216,661517.055600599735044,745,4203,5.64161073825503,7,2.55550729596891,2,8,6,4,8,"7",6.53061753975035
